TimeStamp,Symbol,Quantity,Price
51559987453,ecf,272,5
51559988526,cad,20,30
51559993467,dgd,1,176
51560002891,ggf,185,48
51560006471,gee,250,54
51560011887,ecf,52,5
51560011997,cbe,56,5
51560029828,ebg,125,16
51560052128,dgf,40,99
51560054946,fag,144,74
51560062201,ffe,128,5
51560068801,ccd,296,219
51560071152,bfe,228,409
51560072519,eee,163,73
51560080312,fgg,72,83
51560087333,dge,238,5
51560111944,gbf,202,322
51560118430,aaf,225,516
51560129620,gef,216,47
51560131434,ebf,11,53
51560178560,bfc,97,87
51560186071,ffc,9,157
51560196489,gff,67,5
51560198595,fbg,296,13
51560232893,eab,101,5
51560272086,ced,1,39
51560295808,dfg,141,20
51560304405,ffd,284,49
51560308881,cfb,129,5
51560312062,ege,28,124
51560312561,efa,95,235
51560320391,gfe,283,37
51560337379,cde,129,112
51560341996,daf,235,421
51560344159,egb,53,147
51560346625,gba,162,5
51560367870,bfg,233,135
51560370406,ggf,71,53
51560372122,dga,103,175
51560373577,bff,145,67
51560375145,egc,232,11
51560376101,ddb,19,35
51560406548,dca,206,207
51560418183,aab,126,49
51560426069,ecd,138,107
51560427541,agc,162,5
51560428926,cdg,103,29
51560520097,gdd,272,51
51560520283,dgd,286,140
51560535229,fcg,94,75
51560574012,egd,197,16
51560594844,ccg,221,5
51560599352,ccc,120,162
51560611627,aag,71,109
51560614285,gdd,210,57
51560633069,cfe,208,5
51560638436,acb,54,48
51560644388,gca,134,82
51560654237,dcd,50,140
51560668791,efe,68,144
51560691470,eac,69,5
51560775146,gdc,30,31
51560806128,bdf,181,47
51560830104,fgb,176,114
51560850111,aaf,185,593
51560856306,ddd,202,530
51560863396,eba,85,94
51560865415,beg,246,156
51560882359,eff,38,150
51560885156,dab,87,24
51560895155,fge,9,16
51560904730,fbe,234,150
51560915708,ded,71,66
51560915915,cca,154,15
51560928955,cfb,256,5
51560931785,gbe,136,19
51560981324,gcg,136,5
51560988813,eec,2,106
51560989704,adf,140,37
51560999467,baf,71,5
51561008725,afb,293,105
51561019741,bfd,25,274
51561022142,baf,36,5
51561046388,ccb,253,5
51561051923,afa,223,196
51561058842,edf,55,124
51561071340,afd,32,228
51561085518,fca,229,81
51561086807,gef,159,47
51561106417,feg,126,60
51561111494,ecf,40,5
51561111602,gbg,158,5
51561113887,fda,47,5
51561138979,dcb,122,87
51561139034,dfc,179,74
51561155840,bba,247,5
51561156552,gga,207,199
51561162708,fbd,199,80
51561171410,cdf,205,152
51561177872,gdd,257,62
51561178853,cgb,64,15
51561222380,ebf,6,60
51561225605,ggd,190,232
51561238667,dbf,75,58
51561255681,cfa,65,49
51561288269,bgd,108,23
51561294716,dbe,255,308
51561309267,ade,85,18
51561311758,ebg,24,16
51561359738,ade,106,18
51561359975,agd,267,201
51561365899,bbc,188,5
51561369365,bcd,56,35
51561375812,cbc,93,219
51561380243,fab,36,125
51561388542,cfa,7,44
51561412406,dcc,136,551
51561443074,gdg,202,95
51561475847,dcf,242,71
51561491398,cab,274,366
51561495820,cbe,251,5
51561505603,cdb,87,5
51561528372,fdc,57,70
51561565714,gad,213,27
51561593213,aed,59,106
51561610376,agf,263,24
51561614271,def,141,1044
51561616112,bde,151,214
51561620592,abf,270,5
51561622650,cff,40,5
51561643191,bdc,123,12
51561656770,ceg,8,140
51561675137,faf,93,5
51561697624,fdb,268,164
51561705319,cdb,236,5
51561709798,gfg,95,33
51561741139,dad,17,90
51561753285,age,11,32
51561754665,fdb,33,152
51561760898,cga,265,411
51561826352,gag,135,122
51561844760,ddb,172,35
51561859299,ebc,41,12
51561861765,ecd,252,92
51561864503,dac,71,46
51561868475,fad,148,5
51561917724,aaa,30,367
51561930046,bgg,288,439
51561955383,daa,87,11
51561965440,adb,262,25
51561976698,gaa,115,67
51562000784,aab,227,43
51562004706,aee,12,5
51562013237,gab,93,113
51562040902,cec,130,5
51562086656,bgf,107,52
51562089474,dgf,193,99
51562095476,aeb,288,79
51562101131,dae,200,25
51562108501,dfa,270,5
51562112132,agf,192,26
51562179130,bff,178,53
51562181402,ace,121,1763
51562185500,bdg,180,245
51562188370,bbf,117,67
51562189508,dbg,76,26
51562216082,dcg,199,221
51562234736,gda,48,399
51562254012,gbd,268,5
51562261308,efg,296,51
51562289434,aec,191,213
51562291133,fdd,18,5
51562294247,cbc,12,181
51562303189,ceg,10,145
51562321941,geb,25,12
51562363532,fcd,225,37
51562373982,gac,230,37
51562386724,edg,134,228
51562389428,cdg,123,29
51562401732,ebb,110,99
51562402153,ade,216,19
51562434258,cda,180,17
51562435359,cbf,222,284
51562471885,gba,198,5
51562478992,gca,151,82
51562494649,cac,223,60
51562529253,egg,160,5
51562537829,fbg,13,10
51562537856,cdc,52,143
51562543005,bee,5,69
51562550255,dea,32,83
51562552796,fcc,121,5
51562557550,ecf,210,5
51562560733,aag,34,122
51562568524,gfc,201,40
51562570071,bge,137,319
51562634094,efd,10,120
51562636559,bcg,290,179
51562660138,fbb,49,5
51562665080,cag,67,22
51562668270,eaa,164,153
51562669291,dee,160,77
51562703603,gdg,224,112
51562710149,abe,299,156
51562763071,aae,293,79
51562770716,bbg,76,16
51562771289,cfa,208,35
51562785425,ddc,31,128
51562826354,acf,187,5
51562834096,ece,77,34
51562845087,ccf,18,5
51562852898,gce,56,61
51562894518,bbd,98,20
51562900439,fbg,235,11
51562919781,cbe,292,5
51562923612,gea,199,6
51562926465,bbb,21,5
51562928187,ggf,51,52
51562965617,cfd,91,116
51562967578,cgc,165,285
51562974782,eeg,143,33
51562980469,cae,231,155
51562989767,ebb,156,80
51562992962,ebe,232,37
51563001618,bga,51,5
51563002309,fbg,68,12
51563016419,gba,47,5
51563036783,cbe,168,5
51563046617,efg,283,43
51563067470,eca,18,5
51563074635,gdb,125,39
51563129898,ffb,18,33
51563154053,dbd,158,128
51563158950,abb,183,69
51563178175,dad,233,97
51563213674,bad,119,11
51563227356,abc,157,5
51563229259,fdf,299,148
51563242404,bfb,298,311
51563249775,eaa,231,146
51563253091,adf,6,29
51563262765,ecb,167,42
51563270810,caa,13,213
51563299991,afa,214,223
51563333199,ccg,111,5
51563349825,bcd,168,38
51563359221,age,37,32
51563360969,aec,279,234
51563361346,bcc,173,5
51563362643,gcb,81,5
51563371267,gfd,29,44
51563386831,aga,236,24
51563388681,ada,207,1086
51563389219,geg,53,115
51563389836,abg,168,5
51563418121,gaf,35,5
51563427618,bae,146,382
51563430430,dfg,229,21
51563452447,faa,46,5
51563455365,fec,27,11
51563471407,ddg,84,50
51563505542,fbc,149,440
51563519230,cfg,225,89
51563529366,cgg,168,117
51563544250,ccg,11,5
51563545616,cga,80,411
51563573484,aac,102,197
51563592805,ggb,131,5
51563595801,bfa,253,249
51563629702,aad,182,153
51563635064,ddf,122,54
51563645604,fac,241,65
51563679554,cef,151,76
51563706325,dga,294,194
51563712585,bbe,229,210
51563718153,bdd,41,45
51563723570,gbc,299,80
51563724704,ege,246,138
51563725403,edf,165,109
51563733473,efb,21,62
51563739803,dea,91,84
51563766024,fea,194,117
51563796276,gaf,144,5
51563814005,dfd,136,12
51563817032,aaf,210,563
51563829614,ega,212,5
51563842329,fga,152,103
51563853275,gde,94,5
51563872023,feb,263,131
51563884732,cfe,97,5
51563886754,dfd,202,11
51563895597,fba,227,292
51563901961,dbb,217,29
51563934325,fad,259,5
51563943450,fec,17,11
51563962151,fga,205,83
51563968371,fca,91,85
51564015320,dad,126,106
51564016319,bef,288,5
51564025199,aea,273,20
51564027246,gfg,246,26
51564040537,fce,33,5
51564055951,adc,183,73
51564104545,baf,173,5
51564119290,cdf,225,136
51564176259,cag,115,19
51564196856,ede,68,5
51564212736,adf,98,24
51564237842,bag,23,38
51564240394,fdg,199,61
51564294435,fgg,142,80
51564295887,ddf,278,49
51564297882,egd,281,15
51564309853,deb,81,150
51564350352,aca,185,5
51564356554,aad,28,160
51564367500,ged,121,48
51564379167,edc,180,8
51564408909,bgg,206,425
51564430706,bfg,244,113
51564453010,eee,262,67
51564474739,fbf,26,61
51564525257,aba,285,36
51564526354,cce,145,16
51564534621,gac,272,34
51564543948,gcf,113,5
51564560260,eda,292,29
51564582747,bdd,52,53
51564605805,cda,123,15
51564639103,bgd,41,20
51564655429,agb,266,107
51564674729,fbe,117,168
51564704480,cde,289,132
51564782394,bed,291,5
51564795137,cee,243,62
51564823603,feg,240,48
51564830321,fef,118,27
51564830882,ecc,96,37
51564843671,bea,185,115
51564859958,gcd,221,51
51564933991,deb,215,157
51564942273,fab,91,147
51564942807,bda,132,121
51564946397,ccc,143,160
51564959313,cbd,67,49
51564975857,dca,140,194
51564982825,ade,101,19
51564985327,cbb,181,36
51564986252,afa,27,220
51565004110,ffd,247,46
51565024800,bfc,48,81
51565025279,bab,262,73
51565029427,cca,139,13
51565059980,fae,201,164
51565069472,gab,295,102
51565094407,bdg,45,210
51565096411,fed,10,63
51565097760,ggc,19,44
51565126987,dfb,9,51
51565145337,ead,243,8
51565158503,gea,11,5
51565159738,bgc,192,48
51565172590,eea,23,29
51565188233,edb,141,50
51565201537,gge,107,28
51565202719,eed,152,5
51565236371,eff,259,141
51565245252,fdd,235,5
51565315884,fce,98,5
51565318678,bfb,148,301
51565362047,dgb,19,39
51565384388,gdd,173,58
51565387120,ccd,261,203
51565400059,dbg,208,25
51565406203,ada,37,1151
51565416478,gee,216,57
51565418015,dbc,121,42
51565431639,ace,61,1727
51565435705,cbe,12,5
51565464225,egc,104,10
51565477127,bce,221,203
51565497467,fbd,49,94
51565516817,gef,246,40
51565533695,bdf,273,52
51565537467,fbd,48,103
51565540500,fee,166,7
51565548740,cad,225,30
51565559192,aeg,268,5
51565577941,egf,129,27
51565618039,eac,220,5
51565629918,bgb,74,167
51565664636,eef,134,128
51565688025,dbf,132,54
51565713934,aed,155,90
51565722392,dfe,185,18
51565728339,ecg,128,21
51565736558,adb,162,23
51565755427,ffc,11,153
51565768132,cba,87,115
51565784879,ddb,91,41
51565788589,beg,153,149
51565817795,ddb,198,36
51565845315,eaf,165,5
51565864698,gga,238,210
51565866311,fea,16,122
51565871244,fag,141,83
51565872928,gfa,39,36
51565879695,abc,246,5
51565955819,gbb,43,251
51565995654,gfd,112,48
51566013060,acc,167,16
51566013495,gfa,87,34
51566014895,ffa,10,5
51566026844,ddg,117,40
51566028368,cga,254,480
51566038386,bee,133,66
51566043469,bff,289,44
51566047529,ffd,189,49
51566053904,fee,50,6
51566060221,dcg,232,201
51566082221,ecd,247,85
51566128595,acd,45,10
51566206860,ebd,65,48
51566212878,gfb,265,170
51566231705,abe,280,162
51566243925,egf,47,22
51566277880,dbd,163,130
51566307728,cbc,191,168
51566318561,ced,37,42
51566320954,ffg,148,52
51566322388,deg,264,37
51566356367,acg,62,260
51566405009,ged,126,48
51566411456,bec,227,80
51566417947,dba,27,24
51566422222,abd,256,9
51566446040,bge,176,274
51566448471,fab,245,120
51566461625,ceb,92,808
51566474300,adg,60,74
51566496938,gcg,295,5
51566500876,bfg,168,131
51566521167,ddf,266,52
51566529780,add,286,108
51566593797,acb,144,40
51566593851,def,262,1096
51566612619,dff,271,225
51566636348,agd,126,205
51566648358,bac,11,19
51566671515,ade,158,20
51566674554,bcf,40,27
51566684782,abe,204,187
51566686655,dcb,202,97
51566691614,fde,60,5
51566694917,aaf,183,506
51566705672,gcc,273,26
51566708657,bea,83,124
51566710864,ebc,155,9
51566717837,ebg,58,18
51566720808,afg,286,54
51566720861,geb,66,11
51566735108,ddb,71,33
51566774736,dec,283,10
51566777476,eeb,273,35
51566784610,efc,193,55
51566787912,gae,249,7
51566804066,cgf,151,265
51566806726,faf,65,5
51566821363,fff,42,27
51566830659,bec,221,64
51566832862,bbf,196,64
51566865907,gcb,49,5
51566878506,bdc,3,9
51566894267,bfa,56,263
51566925557,bcg,154,211
51566939858,ccg,286,5
51566948916,efe,172,142
51566953167,dfb,296,51
51566953756,aec,288,266
51566999965,ecc,86,39
51567017670,ebe,244,32
51567024479,dce,180,5
51567082497,eba,206,110
51567093406,gcb,191,5
51567095026,faa,76,5
51567114722,eac,231,5
51567120053,dcd,193,166
51567121714,cba,64,125
51567126593,afe,271,286
51567143913,gbf,299,257
51567154522,dde,158,49
51567158386,gec,231,104
51567158949,dfd,164,9
51567168007,gab,38,85
51567174295,dgc,6,5
51567192105,ebf,230,70
51567203138,fde,89,5
51567206083,bcb,199,8
51567215221,aeg,218,5
51567219549,gcf,242,5
51567220469,ead,152,8
51567269475,afa,183,224
51567271921,cab,11,402
51567274381,cad,135,26
51567289650,caf,184,5
51567332431,gad,120,25
51567342624,beb,82,58
51567355791,bca,46,39
51567362456,eeg,74,27
51567365401,cdf,230,126
51567390046,bdb,278,34
51567391341,efg,122,49
51567406780,aef,109,100
51567409112,eae,125,69
51567410053,afb,179,99
51567450091,ede,82,5
51567456058,bgc,200,53
51567459360,fef,84,22
51567461799,cfb,73,5
51567468126,gfe,284,40
51567482233,gfb,42,163
51567491996,bac,263,19
51567492857,fff,54,22
51567541533,fdc,206,81
51567566659,dcc,27,528
51567609766,ddf,291,61
51567639145,edd,211,179
51567657402,deg,218,42
51567672075,fce,227,5
51567697515,ebb,83,79
51567698355,eag,287,52
51567702948,ecg,42,23
51567709400,gca,219,95
51567722341,cbg,190,162
51567749062,bga,114,5
51567768508,ddc,73,124
51567768804,gbc,131,72
51567773557,fgf,167,163
51567782925,dgd,283,163
51567833756,cea,167,105
51567833939,ada,287,1012
51567836988,bdb,174,39
51567890643,fag,239,73
51567910524,dcf,235,72
51567915478,ece,42,36
51567929456,aab,296,39
51567930820,abd,7,8
51567940652,bde,87,205
51567961957,dbg,148,29
51567983829,dfc,290,73
51568006224,ggg,71,86
51568007825,age,199,27
51568011083,cff,8,5
51568028810,cfc,72,37
51568050799,aag,94,107
51568071269,cdd,197,33
51568126161,dab,82,20
51568137804,gge,45,22
51568140403,bbc,127,5
51568141773,gdb,279,31
51568181783,dgg,164,198
51568198256,fbb,164,5
51568231360,cda,189,13
51568245025,agg,79,52
51568245045,cfd,293,114
51568288835,gce,245,64
51568333873,abf,183,5
51568341522,fed,63,68
51568356090,dda,231,49
51568378202,fef,48,25
51568416968,afd,206,257
51568422892,dge,99,5
51568440326,gag,155,113
51568464401,afc,40,39
51568504801,fgd,189,47
51568539401,baa,182,13
51568560647,dfb,291,41
51568571472,cdb,26,5
51568578795,fdb,196,126
51568585566,cae,75,133
51568585945,deg,51,40
51568592013,ede,153,5
51568599468,bbe,187,195
51568610050,agc,116,5
51568612229,fcf,148,128
51568614495,geg,98,100
51568618823,gfa,91,37
51568623599,caa,126,244
51568645486,cgd,222,5
51568652044,ffg,242,49
51568653817,fcb,123,334
51568657247,gba,5,5
51568696000,gff,100,5
51568724532,gfg,42,24
51568732792,dag,29,58
51568734487,aaf,224,409
51568745110,agg,43,47
51568750827,aag,287,104
51568771329,bbg,277,14
51568771623,bbd,156,19
51568820989,fed,291,67
51568822703,bad,282,9
51568841563,bfe,269,449
51568879178,ffe,204,5
51568918794,aff,236,5
51568921363,ffa,201,5
51568936695,fga,258,78
51568941510,cgb,298,14
51568956511,gdc,260,30
51568956545,ggb,159,5
51568968379,dge,22,5
51568970888,gbe,40,20
51569014396,dgd,21,159
51569020687,cce,199,13
51569036439,dgd,225,146
51569042821,bgb,101,175
51569065494,abe,24,187
51569083722,efa,268,227
51569089151,cag,281,15
51569103185,efb,154,66
51569103443,fdg,279,60
51569119349,baa,107,11
51569135554,cge,25,30
51569157384,bbb,269,5
51569174118,gdf,42,253
51569195933,bce,259,241
51569201873,gca,126,99
51569205120,cbc,274,169
51569209925,dcd,192,179
51569225963,dge,5,5
51569243234,gdf,118,270
51569254244,egf,115,22
51569257457,efg,108,39
51569267877,ddd,29,424
51569307636,cae,257,127
51569315921,afe,230,257
51569325229,edg,36,228
51569334268,ebe,119,29
51569337253,ccb,90,5
51569357402,cea,294,90
51569382219,edd,274,143
51569392580,bfd,73,298
51569421025,adb,78,25
51569441085,abf,286,5
51569458539,gdg,173,131
51569467839,fdd,3,5
51569470264,fee,21,7
51569471752,bba,286,5
51569474841,cfa,210,31
51569499158,bgc,84,50
51569500675,dga,57,155
51569501704,ege,33,115
51569528950,dac,94,46
51569533839,eda,103,30
51569534830,gfg,119,23
51569535305,gff,137,5
51569536309,bcd,244,42
51569545753,deb,18,147
51569563497,dcg,161,188
51569588528,ffg,151,50
51569590912,afc,139,42
51569603551,cdg,130,28
51569609280,dfg,13,21
51569616215,fdc,2,89
51569616225,fgc,220,193
51569620356,dbb,207,31
51569633621,abf,123,5
51569661627,gdd,205,55
51569674337,adf,60,22
51569684944,bdd,298,62
51569685604,bba,36,5
51569710466,ace,268,1675
51569729851,cad,119,21
51569755107,cba,221,113
51569759891,ggf,281,61
51569763650,gbg,256,5
51569773087,ffd,249,57
51569773582,egd,147,14
51569784605,egf,231,18
51569786014,dda,16,50
51569798184,aaa,135,429
51569811327,fbg,214,12
51569819135,ggd,258,248
51569829736,aee,172,5
51569839626,bcd,190,48
51569856312,eec,164,118
51569858949,dgb,288,40
51569878674,eab,122,5
51569907262,fge,296,16
51569924545,gfb,88,159
51569926545,cdg,118,27
51569931031,egb,3,174
51569946663,fgb,248,129
51569946843,gee,175,53
51569950438,cgb,155,14
51569967008,dbe,135,320
51569970464,ddg,74,42
51569971467,ccd,101,233
51569976032,dgf,176,94
51569976844,cac,177,60
51569987414,gbe,226,20
51570007319,fdd,170,5
51570027939,afd,45,280
51570033338,fbe,115,156
51570052713,aga,98,23
51570071815,gac,79,39
51570092868,gdc,85,33
51570098379,cbd,134,51
51570109093,gfc,55,32
51570128675,agc,55,5
51570133685,deb,162,142
51570162663,fcb,263,334
51570163024,beb,127,64
51570174700,dba,142,26
51570176004,dbd,37,140
51570183795,gef,190,40
51570184294,bgf,17,56
51570195343,bff,155,50
51570196584,fcg,291,78
51570208544,abd,100,8
51570215877,bae,188,454
51570226317,eba,23,124
51570239922,gae,196,6
51570257822,aeb,169,78
51570320271,daf,186,479
51570336556,bee,149,69
51570354982,ddb,294,28
51570376261,eeb,285,29
51570381938,cbg,282,176
51570382225,dae,272,23
51570399877,ace,6,1474
51570409143,gde,110,5
51570447781,acb,209,46
51570448819,fge,277,17
51570452179,cgg,42,109
51570474372,aac,143,206
51570475215,bga,174,5
51570478273,dbg,197,28
51570478545,faf,208,5
51570529690,aae,87,92
51570560448,ged,165,47
51570569831,fab,193,97
51570589665,dgd,235,131
51570590201,aeb,151,84
51570598867,bbe,83,224
51570620981,bfg,146,125
51570621894,cfg,269,103
51570667606,fbc,216,382
51570668578,cdc,78,163
51570668636,gba,176,5
51570675059,ecf,72,5
51570708274,abg,214,5
51570720126,dfa,140,5
51570731086,acf,180,5
51570757395,cde,6,114
51570767843,abb,298,67
51570801683,ebg,72,16
51570804451,daa,132,10
51570809727,afc,80,46
51570819037,ded,80,71
51570830830,bcb,275,8
51570839833,dbb,83,34
51570842668,ceg,75,147
51570843995,acb,161,44
51570858428,cca,287,13
51570890677,bbe,266,192
51570906181,dca,285,194
51570977563,abc,55,5
51570992087,ffe,74,5
51571003155,acg,171,304
51571007419,def,223,1019
51571008043,gbd,272,5
51571022888,agd,28,219
51571035655,fee,79,6
51571069685,efd,283,103
51571075396,fde,282,5
51571075780,egg,28,5
51571104449,fca,75,77
51571113828,fda,32,5
51571113890,ace,75,1754
51571132720,cbf,151,247
51571174831,dee,178,77
51571179577,cbg,142,160
51571216288,ffc,111,166
51571239931,bgc,144,55
51571255085,eff,24,150
51571271331,gbg,233,5
51571318455,eea,226,34
51571324916,fbb,38,5
51571353986,beb,261,64
51571364246,edc,77,7
51571387301,ccf,112,5
51571401331,dag,60,66
51571417443,fbd,209,93
51571444567,baa,139,12
51571467968,eca,54,5
51571472210,fcd,16,36
51571484993,gaa,132,63
51571485065,fag,16,70
51571490995,dab,163,23
51571499900,fgg,186,64
51571501799,gfc,102,26
51571514590,gce,49,62
51571524344,ffg,239,50
51571547534,fec,262,10
51571561866,cec,110,5
51571590677,gbf,148,241
51571609129,cfg,212,87
51571619216,gaf,79,5
51571639590,eba,240,122
51571669033,fbf,98,60
51571679270,eaa,85,127
51571691010,fcc,17,5
51571705275,dgc,292,5
51571753708,aeb,286,73
51571755327,gda,290,331
51571769762,ebc,221,8
51571777176,dcc,105,438
51571782185,fgg,60,64
51571805827,cca,299,10
51571808038,cdc,87,169
51571817241,dea,79,79
51571823502,gcd,64,47
51571866622,agg,121,39
51571871052,bad,59,7
51571883584,agf,207,26
51571892007,fce,10,5
51571936353,fee,217,6
51571937537,fff,73,19
51571937631,geg,200,119
51571939164,bcc,51,5
51571952005,ggc,181,45
51571954673,eef,295,129
51571993647,dff,22,261
51571993784,dba,175,24
51572019846,ffe,142,5
51572021699,fde,144,5
51572050175,cba,200,117
51572061913,feb,56,138
51572074818,dgd,31,154
51572094223,bbf,57,72
51572100516,ecb,66,44
51572108537,cgd,25,5
51572129067,baf,102,5
51572132376,cff,205,5
51572157962,eea,142,27
51572193121,deg,78,34
51572218090,eaa,146,133
51572281063,ebb,222,93
51572292036,gca,204,115
51572300291,dad,201,125
51572327022,edf,62,102
51572348826,bee,196,65
51572351997,cee,121,49
51572386180,ggg,142,88
51572417406,cac,199,49
51572442784,dda,92,45
51572477409,efg,93,32
51572480900,cea,97,97
51572482089,bbg,26,13
51572495344,fgd,192,53
51572498817,fdg,124,52
51572514648,ddb,89,23
51572529167,fea,282,109
51572537794,eeg,205,22
51572599149,gcd,219,48
51572600253,ebd,136,55
51572622682,ddd,274,491
51572630064,cca,153,9
51572683579,aea,290,17
51572689356,eeg,263,21
51572699322,cdf,111,127
51572705919,eed,76,5
51572719106,bab,250,84
51572728176,aec,58,305
51572730937,gcf,154,5
51572736394,dae,246,24
51572760272,agg,152,45
51572766265,dcf,236,77
51572769581,dbc,65,39
51572774023,efe,264,154
51572776645,dfd,168,9
51572795852,dgg,157,194
51572806450,afg,257,47
51572820271,bgd,50,16
51572825223,ccc,21,128
51572828197,ddb,26,27
51572842340,fdc,63,105
51572846799,ada,75,961
51572865562,bca,274,40
51572874635,ega,148,5
51572885359,afb,101,107
51572909894,cgc,5,290
51572933433,dec,113,11
51572936581,ffb,253,33
51572941362,ebg,227,15
51572946913,gcg,150,5
51572961298,eaf,224,5
51572970371,bef,43,5
51572973677,gga,138,247
51572981296,ebf,145,79
51573001151,bag,36,34
51573007362,fac,53,55
51573008650,cfb,270,5
51573015615,fad,108,5
51573043468,ead,141,8
51573055285,dgf,154,109
51573075374,bfc,251,75
51573076797,gec,164,122
51573095894,fab,218,86
51573125566,eee,55,60
51573170978,gee,249,51
51573178335,fde,124,5
51573183465,fba,189,286
51573207469,cba,57,133
51573215551,gbd,299,5
51573225712,fdf,22,167
51573229368,fab,177,74
51573244270,gdb,157,32
51573263630,abb,161,66
51573276793,dbc,186,38
51573295449,bdd,256,72
51573295930,bge,111,254
51573302748,fba,19,265
51573315514,cce,140,15
51573332107,dgb,131,38
51573339308,aba,188,29
51573349494,afg,261,50
51573358949,bff,155,55
51573367945,geg,173,102
51573381135,aad,187,185
51573399013,egf,167,18
51573401137,ddf,272,58
51573401359,aee,149,5
51573406409,cbe,160,5
51573441373,aca,279,5
51573444969,eda,100,33
51573458723,acf,184,5
51573467308,acf,54,5
51573485669,bdg,3,207
51573486385,dac,73,50
51573493801,bbd,129,20
51573497725,ecb,47,51
51573507749,ddg,39,48
51573512923,gdf,191,248
51573523923,aea,172,18
51573530358,ggd,137,285
51573531662,dgg,170,186
51573538903,bfe,218,359
51573538991,bge,136,241
51573540372,fcf,18,126
51573542084,bcg,263,196
51573562973,agd,292,251
51573563922,cfe,238,5
51573612720,cef,252,68
51573614112,dfe,158,21
51573614949,fce,118,5
51573619503,bbf,131,65
51573632293,fae,71,170
51573632549,acf,274,5
51573695221,dbf,136,62
51573718873,eff,94,159
51573721949,gfe,243,32
51573737104,afd,54,305
51573743437,gfd,241,53
51573749134,bda,181,121
51573756723,bfb,115,252
51573765368,gbf,271,253
51573793281,aae,58,81
51573802386,bgg,21,429
51573814618,aeg,5,5
51573821781,dbe,108,297
51573823641,aab,220,45
51573840716,cae,260,102
51573851819,bfb,164,244
51573859925,aac,113,212
51573864136,cbb,263,33
51573867329,eaa,43,129
51573881150,adc,239,78
51573909188,bbb,92,5
51573916573,cee,261,53
51573929303,acc,203,15
51573949223,gee,231,42
51573951927,bgd,9,15
51573952693,agb,154,97
51573962016,acd,140,11
51573962701,bee,85,72
51573964189,gaa,258,51
51573973880,fef,22,27
51573986417,ggb,116,5
51574014235,cga,264,475
51574018123,ggf,273,48
51574035833,cgf,209,235
51574046904,cge,191,26
51574062971,ebb,277,75
51574078093,aef,180,92
51574088870,dbd,251,112
51574101541,fda,83,5
51574107270,fdb,293,119
51574133720,ecf,59,5
51574143036,acc,140,17
51574148388,bba,66,5
51574149183,dab,219,26
51574183360,cde,111,99
51574185307,faa,118,5
51574195178,dgg,168,176
51574204544,fge,80,15
51574234611,bgb,291,147
51574243319,ccb,179,5
51574252447,cdb,240,5
51574275229,fef,19,29
51574281302,eee,132,64
51574307365,egf,56,19
51574361203,cgg,165,103
51574377541,eba,288,108
51574382335,aag,229,91
51574382678,ebd,175,59
51574386492,ggc,299,44
51574397880,fda,157,5
51574438583,beg,157,174
51574448516,dec,128,12
51574507571,fgg,104,51
51574513176,eab,239,5
51574541038,gcb,128,5
51574543308,bdc,273,7
51574549824,efc,285,53
51574550304,gfb,197,186
51574553312,bgg,173,368
51574569682,dab,225,27
51574590217,egc,298,10
51574628399,dce,95,5
51574633282,gbd,241,5
51574646625,gge,100,22
51574650892,dee,287,87
51574656552,dea,60,75
51574674638,ddf,71,55
51574694567,bdf,128,59
51574694784,bfa,296,297
51574710190,gda,209,311
51574721865,cac,224,47
51574731489,efd,254,105
51574744755,abg,57,5
51574745743,bed,248,5
51574751844,dfb,135,47
51574770352,feg,138,52
51574775048,bcb,118,6
51574780354,geg,146,104
51574785635,aea,39,20
51574786584,bbg,272,15
51574799169,ecg,296,18
51574800358,ccg,290,5
51574800394,ced,168,39
51574840681,aag,179,101
51574847599,caa,266,202
51574867893,fcf,14,103
51574872113,add,50,111
51574881217,gea,242,5
51574890776,egd,50,16
51574935658,age,102,32
51574941880,cba,94,143
51574942033,gad,243,23
51574951403,dgd,259,146
51575016166,afb,158,94
51575024821,ecc,1,40
51575030347,fdd,46,5
51575056963,eef,167,136
51575063046,gae,224,6
51575072821,bcc,110,5
51575075355,edd,35,148
51575092192,bdb,50,46
51575103526,ceb,178,953
51575123365,faa,143,5
51575125002,dgg,166,142
51575138784,edb,289,54
51575167298,ebg,62,13
51575185200,dgf,178,126
51575194505,bea,184,100
51575199817,aed,235,80
51575202243,ded,187,68
51575206091,ggc,103,40
51575253173,bec,43,62
51575260500,bgc,179,55
51575266896,eac,241,5
51575284337,bdc,125,6
51575284525,aaa,32,373
51575333907,gac,271,31
51575340909,cee,30,49
51575375120,cbd,13,54
51575377254,eed,155,5
51575437043,cea,253,95
51575449417,fbe,221,127
51575453310,dbf,267,68
51575462406,cbc,276,174
51575465510,dae,231,28
51575484734,ecd,234,72
51575507995,dbg,41,30
51575508936,cga,234,555
51575518377,dcd,45,187
51575525502,adg,173,78
51575559514,cfc,174,37
51575560691,egb,122,161
51575581913,gfa,89,38
51575595436,eag,84,54
51575598235,gcg,161,5
51575600007,gbb,265,278
51575634507,daa,28,10
51575638602,bac,56,17
51575639960,cdf,241,148
51575644264,cdd,164,33
51575648107,adb,180,20
51575650669,eeb,144,26
51575653028,edf,278,81
51575661217,gca,171,100
51575678965,faf,29,5
51575692631,abb,227,61
51575724613,bbb,186,5
51575727311,gdc,105,33
51575727887,cab,184,454
51575747580,afg,286,44
51575758254,eaa,138,116
